slip_angle [rad],slip_ratio [-],Fx [N],Fy [N],Fz [N],w [rad/s]
-0.0307963,0.63,0.884556,0.0704351,1,16
-0.0207963,0.63,0.886226,0.047652,1,16
-0.0107963,0.63,0.887253,0.0247665,1,16
-0.000796327,0.63,0.887631,0.00182752,1,16
0.00920367,0.63,0.887357,-0.0211154,1,16
0.0192037,0.63,0.886433,-0.0440128,1,16
0.0292037,0.63,0.884865,-0.0668154,1,16
0.0392037,0.63,0.882661,-0.0894751,1,16
0.0492037,0.63,0.879836,-0.111945,1,16
0.0592037,0.63,0.876407,-0.134181,1,16
0.0692037,0.63,0.872392,-0.15614,1,16
0.0792037,0.63,0.867815,-0.177781,1,16
0.0892037,0.63,0.862702,-0.199069,1,16
0.0992037,0.63,0.85708,-0.219969,1,16
0.109204,0.63,0.850979,-0.24045,1,16
0.119204,0.63,0.84443,-0.260486,1,16
0.129204,0.63,0.837465,-0.280053,1,16
0.139204,0.63,0.830117,-0.29913,1,16
0.149204,0.63,0.822418,-0.317702,1,16
0.159204,0.63,0.814403,-0.335754,1,16
0.169204,0.63,0.806103,-0.353277,1,16
0.179204,0.63,0.797551,-0.370264,1,16
0.189204,0.63,0.788779,-0.38671,1,16
0.199204,0.63,0.779817,-0.402615,1,16
0.209204,0.63,0.770694,-0.417979,1,16
0.219204,0.63,0.761438,-0.432806,1,16
0.229204,0.63,0.752076,-0.447101,1,16
0.239204,0.63,0.742633,-0.46087,1,16
0.249204,0.63,0.733131,-0.474124,1,16
0.259204,0.63,0.723594,-0.486871,1,16
0.269204,0.63,0.71404,-0.499123,1,16
0.279204,0.63,0.70449,-0.510891,1,16
0.289204,0.63,0.69496,-0.52219,1,16
0.299204,0.63,0.685465,-0.533031,1,16
0.309204,0.63,0.676021,-0.54343,1,16
0.319204,0.63,0.666639,-0.553399,1,16
0.329204,0.63,0.657332,-0.562954,1,16
0.339204,0.63,0.648109,-0.57211,1,16
0.349204,0.63,0.63898,-0.580879,1,16
0.359204,0.63,0.629952,-0.589278,1,16
0.369204,0.63,0.621033,-0.59732,1,16
0.379204,0.63,0.612228,-0.60502,1,16
0.389204,0.63,0.603543,-0.61239,1,16
0.399204,0.63,0.594982,-0.619445,1,16
0.409204,0.63,0.586549,-0.626197,1,16
0.419204,0.63,0.578246,-0.63266,1,16
0.429204,0.63,0.570075,-0.638846,1,16
0.439204,0.63,0.562039,-0.644767,1,16
0.449204,0.63,0.554138,-0.650434,1,16
0.459204,0.63,0.546374,-0.655858,1,16
0.469204,0.63,0.538746,-0.661051,1,16
0.479204,0.63,0.531255,-0.666023,1,16
0.489204,0.63,0.523899,-0.670783,1,16
0.499204,0.63,0.516679,-0.675341,1,16
0.509204,0.63,0.509594,-0.679706,1,16
0.519204,0.63,0.502642,-0.683888,1,16
0.529204,0.63,0.495822,-0.687894,1,16
0.539204,0.63,0.489133,-0.691732,1,16
0.549204,0.63,0.482572,-0.69541,1,16
0.559204,0.63,0.476139,-0.698935,1,16
0.569204,0.63,0.46983,-0.702315,1,16
0.579204,0.63,0.463645,-0.705555,1,16
0.589204,0.63,0.457581,-0.708662,1,16
0.599204,0.63,0.451636,-0.711643,1,16
0.609204,0.63,0.445808,-0.714502,1,16
0.619204,0.63,0.440095,-0.717246,1,16
0.629204,0.63,0.434494,-0.71988,1,16
0.639204,0.63,0.429004,-0.722407,1,16
0.649204,0.63,0.423621,-0.724835,1,16
0.659204,0.63,0.418344,-0.727166,1,16
0.669204,0.63,0.413171,-0.729405,1,16
0.679204,0.63,0.4081,-0.731556,1,16
0.689204,0.63,0.403127,-0.733623,1,16
0.699204,0.63,0.398252,-0.73561,1,16
0.709204,0.63,0.393471,-0.73752,1,16
0.719204,0.63,0.388783,-0.739356,1,16
0.729204,0.63,0.384186,-0.741122,1,16
0.739204,0.63,0.379677,-0.742821,1,16
0.749204,0.63,0.375255,-0.744456,1,16
0.759204,0.63,0.370917,-0.746029,1,16
0.769204,0.63,0.366662,-0.747543,1,16
0.779204,0.63,0.362488,-0.749001,1,16
0.789204,0.63,0.358393,-0.750405,1,16
0.799204,0.63,0.354374,-0.751757,1,16
0.809204,0.63,0.350431,-0.753059,1,16
0.819204,0.63,0.346561,-0.754314,1,16
0.829204,0.63,0.342762,-0.755523,1,16
0.839204,0.63,0.339034,-0.756688,1,16
0.849204,0.63,0.335374,-0.757812,1,16
0.859204,0.63,0.331781,-0.758895,1,16
0.869204,0.63,0.328253,-0.759939,1,16
0.879204,0.63,0.324789,-0.760947,1,16
0.889204,0.63,0.321387,-0.761919,1,16
0.899204,0.63,0.318045,-0.762857,1,16
0.909204,0.63,0.314763,-0.763762,1,16
0.919204,0.63,0.311539,-0.764635,1,16
0.929204,0.63,0.308371,-0.765478,1,16
0.939204,0.63,0.305259,-0.766292,1,16
0.949204,0.63,0.302201,-0.767079,1,16
0.959204,0.63,0.299195,-0.767838,1,16
0.969204,0.63,0.296241,-0.768571,1,16
0.979204,0.63,0.293337,-0.76928,1,16
0.989204,0.63,0.290482,-0.769964,1,16
0.999204,0.63,0.287676,-0.770626,1,16
1.0092,0.63,0.284916,-0.771265,1,16
1.0192,0.63,0.282202,-0.771883,1,16
1.0292,0.63,0.279534,-0.772481,1,16
1.0392,0.63,0.276909,-0.773059,1,16
1.0492,0.63,0.274327,-0.773617,1,16
1.0592,0.63,0.271786,-0.774158,1,16
1.0692,0.63,0.269287,-0.77468,1,16
1.0792,0.63,0.266828,-0.775186,1,16
1.0892,0.63,0.264408,-0.775675,1,16
1.0992,0.63,0.262027,-0.776148,1,16
1.1092,0.63,0.259683,-0.776606,1,16
1.1192,0.63,0.257376,-0.777049,1,16
1.1292,0.63,0.255104,-0.777478,1,16
1.1392,0.63,0.252868,-0.777893,1,16
1.1492,0.63,0.250666,-0.778295,1,16
1.1592,0.63,0.248498,-0.778684,1,16
1.1692,0.63,0.246363,-0.779061,1,16
1.1792,0.63,0.24426,-0.779426,1,16
1.1892,0.63,0.242188,-0.779779,1,16
1.1992,0.63,0.240147,-0.780122,1,16
1.2092,0.63,0.238137,-0.780453,1,16
1.2192,0.63,0.236156,-0.780774,1,16
1.2292,0.63,0.234205,-0.781085,1,16
1.2392,0.63,0.232281,-0.781387,1,16
1.2492,0.63,0.230386,-0.781679,1,16
1.2592,0.63,0.228517,-0.781961,1,16
1.2692,0.63,0.226676,-0.782235,1,16
1.2792,0.63,0.224861,-0.782501,1,16
1.2892,0.63,0.223071,-0.782758,1,16
1.2992,0.63,0.221306,-0.783008,1,16
1.3092,0.63,0.219566,-0.783249,1,16
1.3192,0.63,0.217851,-0.783484,1,16
1.3292,0.63,0.216159,-0.783711,1,16
1.3392,0.63,0.21449,-0.783931,1,16
1.3492,0.63,0.212844,-0.784144,1,16
1.3592,0.63,0.21122,-0.784351,1,16
1.3692,0.63,0.209618,-0.784551,1,16
1.3792,0.63,0.208038,-0.784745,1,16
1.3892,0.63,0.206478,-0.784934,1,16
1.3992,0.63,0.20494,-0.785116,1,16
1.4092,0.63,0.203421,-0.785293,1,16
1.4192,0.63,0.201923,-0.785465,1,16
1.4292,0.63,0.200444,-0.785631,1,16
1.4392,0.63,0.198984,-0.785792,1,16
1.4492,0.63,0.197543,-0.785949,1,16
1.4592,0.63,0.19612,-0.7861,1,16
1.4692,0.63,0.194716,-0.786247,1,16
1.4792,0.63,0.193329,-0.786389,1,16
1.4892,0.63,0.19196,-0.786527,1,16
1.4992,0.63,0.190608,-0.786661,1,16
1.5092,0.63,0.189273,-0.78679,1,16
1.5192,0.63,0.187954,-0.786916,1,16
1.5292,0.63,0.186652,-0.787038,1,16
1.5392,0.63,0.185366,-0.787156,1,16
1.5492,0.63,0.184095,-0.78727,1,16
1.5592,0.63,0.182839,-0.787381,1,16
1.5692,0.63,0.181599,-0.787488,1,16
-1.5708,0.64,0.184339,0.786731,1,16
-1.5608,0.64,0.185593,0.786615,1,16
-1.5508,0.64,0.186862,0.786495,1,16
-1.5408,0.64,0.188147,0.786371,1,16
-1.5308,0.64,0.189447,0.786244,1,16
-1.5208,0.64,0.190764,0.786113,1,16
-1.5108,0.64,0.192096,0.785978,1,16
-1.5008,0.64,0.193446,0.785838,1,16
-1.4908,0.64,0.194812,0.785695,1,16
-1.4808,0.64,0.196196,0.785547,1,16
-1.4708,0.64,0.197597,0.785394,1,16
-1.4608,0.64,0.199016,0.785237,1,16
-1.4508,0.64,0.200453,0.785074,1,16
-1.4408,0.64,0.201909,0.784907,1,16
-1.4308,0.64,0.203384,0.784735,1,16
-1.4208,0.64,0.204878,0.784557,1,16
-1.4108,0.64,0.206392,0.784374,1,16
-1.4008,0.64,0.207926,0.784186,1,16
-1.3908,0.64,0.20948,0.783991,1,16
-1.3808,0.64,0.211055,0.783791,1,16
-1.3708,0.64,0.212651,0.783584,1,16
-1.3608,0.64,0.214268,0.783371,1,16
-1.3508,0.64,0.215908,0.783152,1,16
-1.3408,0.64,0.21757,0.782925,1,16
-1.3308,0.64,0.219255,0.782692,1,16
-1.3208,0.64,0.220964,0.782451,1,16
-1.3108,0.64,0.222696,0.782203,1,16
-1.3008,0.64,0.224452,0.781948,1,16
-1.2908,0.64,0.226233,0.781684,1,16
-1.2808,0.64,0.228039,0.781412,1,16
-1.2708,0.64,0.229872,0.781132,1,16
-1.2608,0.64,0.23173,0.780842,1,16
-1.2508,0.64,0.233615,0.780544,1,16
-1.2408,0.64,0.235528,0.780236,1,16
-1.2308,0.64,0.237468,0.779919,1,16
-1.2208,0.64,0.239437,0.779592,1,16
-1.2108,0.64,0.241435,0.779254,1,16
-1.2008,0.64,0.243463,0.778905,1,16
-1.1908,0.64,0.245521,0.778546,1,16
-1.1808,0.64,0.24761,0.778175,1,16
-1.1708,0.64,0.249731,0.777792,1,16
-1.1608,0.64,0.251884,0.777397,1,16
-1.1508,0.64,0.25407,0.776989,1,16
-1.1408,0.64,0.25629,0.776567,1,16
-1.1308,0.64,0.258544,0.776133,1,16
-1.1208,0.64,0.260833,0.775684,1,16
-1.1108,0.64,0.263158,0.77522,1,16
-1.1008,0.64,0.26552,0.774741,1,16
-1.0908,0.64,0.26792,0.774247,1,16
-1.0808,0.64,0.270358,0.773736,1,16
-1.0708,0.64,0.272835,0.773209,1,16
-1.0608,0.64,0.275352,0.772664,1,16
-1.0508,0.64,0.277911,0.7721,1,16
-1.0408,0.64,0.280511,0.771518,1,16
-1.0308,0.64,0.283154,0.770916,1,16
-1.0208,0.64,0.285841,0.770294,1,16
-1.0108,0.64,0.288572,0.769651,1,16
-1.0008,0.64,0.29135,0.768987,1,16
-0.990796,0.64,0.294174,0.768299,1,16
-0.980796,0.64,0.297047,0.767588,1,16
-0.970796,0.64,0.299968,0.766852,1,16
-0.960796,0.64,0.30294,0.766091,1,16
-0.950796,0.64,0.305963,0.765303,1,16
-0.940796,0.64,0.309039,0.764488,1,16
-0.930796,0.64,0.312168,0.763645,1,16
-0.920796,0.64,0.315353,0.762772,1,16
-0.910796,0.64,0.318594,0.761867,1,16
-0.900796,0.64,0.321893,0.760931,1,16
-0.890796,0.64,0.32525,0.759961,1,16
-0.880796,0.64,0.328668,0.758957,1,16
-0.870796,0.64,0.332148,0.757916,1,16
-0.860796,0.64,0.335692,0.756837,1,16
-0.850796,0.64,0.3393,0.755719,1,16
-0.840796,0.64,0.342974,0.75456,1,16
-0.830796,0.64,0.346716,0.753359,1,16
-0.820796,0.64,0.350528,0.752113,1,16
-0.810796,0.64,0.354411,0.75082,1,16
-0.800796,0.64,0.358367,0.749479,1,16
-0.790796,0.64,0.362397,0.748088,1,16
-0.780796,0.64,0.366504,0.746645,1,16
-0.770796,0.64,0.370689,0.745146,1,16
-0.760796,0.64,0.374954,0.74359,1,16
-0.750796,0.64,0.3793,0.741975,1,16
-0.740796,0.64,0.38373,0.740297,1,16
-0.730796,0.64,0.388246,0.738554,1,16
-0.720796,0.64,0.39285,0.736743,1,16
-0.710796,0.64,0.397543,0.734861,1,16
-0.700796,0.64,0.402327,0.732905,1,16
-0.690796,0.64,0.407205,0.730871,1,16
-0.680796,0.64,0.412179,0.728757,1,16
-0.670796,0.64,0.41725,0.726557,1,16
-0.660796,0.64,0.422422,0.724269,1,16
-0.650796,0.64,0.427695,0.721888,1,16
-0.640796,0.64,0.433073,0.71941,1,16
-0.630796,0.64,0.438556,0.716831,1,16
-0.620796,0.64,0.444148,0.714146,1,16
-0.610796,0.64,0.449851,0.71135,1,16
-0.600796,0.64,0.455666,0.708438,1,16
-0.590796,0.64,0.461595,0.705404,1,16
-0.580796,0.64,0.467641,0.702243,1,16
-0.570796,0.64,0.473806,0.698949,1,16
-0.560796,0.64,0.480091,0.695515,1,16
-0.550796,0.64,0.486498,0.691936,1,16
-0.540796,0.64,0.49303,0.688204,1,16
-0.530796,0.64,0.499687,0.684312,1,16
-0.520796,0.64,0.506471,0.680252,1,16
-0.510796,0.64,0.513383,0.676017,1,16
-0.500796,0.64,0.520425,0.671599,1,16
-0.490796,0.64,0.527598,0.666989,1,16
-0.480796,0.64,0.534901,0.662179,1,16
-0.470796,0.64,0.542337,0.657157,1,16
-0.460796,0.64,0.549904,0.651917,1,16
-0.450796,0.64,0.557604,0.646446,1,16
-0.440796,0.64,0.565434,0.640735,1,16
-0.430796,0.64,0.573395,0.634773,1,16
-0.420796,0.64,0.581484,0.628548,1,16
-0.410796,0.64,0.589701,0.62205,1,16
-0.400796,0.64,0.598043,0.615265,1,16
-0.390796,0.64,0.606506,0.608182,1,16
-0.380796,0.64,0.615086,0.600789,1,16
-0.370796,0.64,0.623781,0.593071,1,16
-0.360796,0.64,0.632584,0.585016,1,16
-0.350796,0.64,0.641488,0.576611,1,16
-0.340796,0.64,0.650488,0.567842,1,16
-0.330796,0.64,0.659576,0.558695,1,16
-0.320796,0.64,0.668741,0.549156,1,16
-0.310796,0.64,0.677975,0.539212,1,16
-0.300796,0.64,0.687265,0.528849,1,16
-0.290796,0.64,0.696599,0.518053,1,16
-0.280796,0.64,0.705963,0.506812,1,16
-0.270796,0.64,0.715342,0.495112,1,16
-0.260796,0.64,0.72472,0.482942,1,16
-0.250796,0.64,0.734077,0.470291,1,16
-0.240796,0.64,0.743394,0.457148,1,16
-0.230796,0.64,0.752651,0.443504,1,16
-0.220796,0.64,0.761824,0.429352,1,16
-0.210796,0.64,0.770889,0.414683,1,16
-0.200796,0.64,0.779822,0.399495,1,16
-0.190796,0.64,0.788595,0.383784,1,16
-0.180796,0.64,0.79718,0.36755,1,16
-0.170796,0.64,0.805548,0.350794,1,16
-0.160796,0.64,0.81367,0.33352,1,16
-0.150796,0.64,0.821514,0.315735,1,16
-0.140796,0.64,0.829049,0.297449,1,16
-0.130796,0.64,0.836244,0.278676,1,16
-0.120796,0.64,0.843067,0.25943,1,16
-0.110796,0.64,0.849487,0.239732,1,16
-0.100796,0.64,0.855473,0.219603,1,16
-0.0907963,0.64,0.860996,0.19907,1,16
-0.0807963,0.64,0.866029,0.178162,1,16
-0.0707963,0.64,0.870543,0.15691,1,16
-0.0607963,0.64,0.874516,0.13535,1,16
-0.0507963,0.64,0.877925,0.11352,1,16
-0.0407963,0.64,0.880751,0.0914604,1,16
-0.0307963,0.64,0.882978,0.069213,1,16
-0.0207963,0.64,0.884592,0.0468225,1,16
-0.0107963,0.64,0.885585,0.0243345,1,16
-0.000796327,0.64,0.88595,0.00179562,1,16
0.00920367,0.64,0.885685,-0.020747,1,16
0.0192037,0.64,0.884792,-0.0432463,1,16
0.0292037,0.64,0.883276,-0.0656554,1,16
0.0392037,0.64,0.881146,-0.0879286,1,16
0.0492037,0.64,0.878415,-0.110021,1,16
0.0592037,0.64,0.875097,-0.131891,1,16
0.0692037,0.64,0.871213,-0.153496,1,16
0.0792037,0.64,0.866783,-0.174799,1,16
0.0892037,0.64,0.861831,-0.195764,1,16
0.0992037,0.64,0.856384,-0.216359,1,16
0.109204,0.64,0.85047,-0.236554,1,16
0.119204,0.64,0.844117,-0.256323,1,16
0.129204,0.64,0.837356,-0.275642,1,16
0.139204,0.64,0.830218,-0.294492,1,16
0.149204,0.64,0.822735,-0.312856,1,16
0.159204,0.64,0.814939,-0.330721,1,16
0.169204,0.64,0.806859,-0.348077,1,16
0.179204,0.64,0.798528,-0.364916,1,16
0.189204,0.64,0.789976,-0.381234,1,16
0.199204,0.64,0.781231,-0.397028,1,16
0.209204,0.64,0.772322,-0.412299,1,16
0.219204,0.64,0.763275,-0.42705,1,16
0.229204,0.64,0.754118,-0.441285,1,16
0.239204,0.64,0.744873,-0.455009,1,16
0.249204,0.64,0.735564,-0.468231,1,16
0.259204,0.64,0.726212,-0.48096,1,16
0.269204,0.64,0.716836,-0.493206,1,16
0.279204,0.64,0.707456,-0.504979,1,16
0.289204,0.64,0.698089,-0.516293,1,16
0.299204,0.64,0.688749,-0.527158,1,16
0.309204,0.64,0.679451,-0.53759,1,16
0.319204,0.64,0.670207,-0.5476,1,16
0.329204,0.64,0.66103,-0.557202,1,16
0.339204,0.64,0.65193,-0.566411,1,16
0.349204,0.64,0.642916,-0.575239,1,16
0.359204,0.64,0.633995,-0.583702,1,16
0.369204,0.64,0.625176,-0.591811,1,16
0.379204,0.64,0.616464,-0.599581,1,16
0.389204,0.64,0.607864,-0.607026,1,16
0.399204,0.64,0.599382,-0.614157,1,16
0.409204,0.64,0.591021,-0.620988,1,16
0.419204,0.64,0.582785,-0.627532,1,16
0.429204,0.64,0.574675,-0.633799,1,16
0.439204,0.64,0.566693,-0.639802,1,16
0.449204,0.64,0.558842,-0.645553,1,16
0.459204,0.64,0.551122,-0.651061,1,16
0.469204,0.64,0.543533,-0.656338,1,16
0.479204,0.64,0.536077,-0.661393,1,16
0.489204,0.64,0.528752,-0.666237,1,16
0.499204,0.64,0.521559,-0.670878,1,16
0.509204,0.64,0.514496,-0.675326,1,16
0.519204,0.64,0.507563,-0.67959,1,16
0.529204,0.64,0.500759,-0.683676,1,16
0.539204,0.64,0.494082,-0.687595,1,16
0.549204,0.64,0.48753,-0.691352,1,16
0.559204,0.64,0.481103,-0.694955,1,16
0.569204,0.64,0.474799,-0.698411,1,16
0.579204,0.64,0.468615,-0.701727,1,16
0.589204,0.64,0.46255,-0.704909,1,16
0.599204,0.64,0.456602,-0.707963,1,16
0.609204,0.64,0.450769,-0.710894,1,16
0.619204,0.64,0.445049,-0.713708,1,16
0.629204,0.64,0.43944,-0.716411,1,16
0.639204,0.64,0.433939,-0.719006,1,16
0.649204,0.64,0.428545,-0.7215,1,16
0.659204,0.64,0.423255,-0.723896,1,16
0.669204,0.64,0.418067,-0.726199,1,16
0.679204,0.64,0.41298,-0.728412,1,16
0.689204,0.64,0.407991,-0.73054,1,16
0.699204,0.64,0.403098,-0.732586,1,16
0.709204,0.64,0.398298,-0.734555,1,16
0.719204,0.64,0.393591,-0.736448,1,16
0.729204,0.64,0.388974,-0.73827,1,16
0.739204,0.64,0.384444,-0.740024,1,16
0.749204,0.64,0.38,-0.741712,1,16
0.759204,0.64,0.37564,-0.743337,1,16
0.769204,0.64,0.371363,-0.744902,1,16
0.779204,0.64,0.367165,-0.74641,1,16
0.789204,0.64,0.363046,-0.747862,1,16
0.799204,0.64,0.359004,-0.749261,1,16
0.809204,0.64,0.355036,-0.75061,1,16
0.819204,0.64,0.351142,-0.75191,1,16
0.829204,0.64,0.347319,-0.753163,1,16
0.839204,0.64,0.343565,-0.754372,1,16
0.849204,0.64,0.33988,-0.755537,1,16
0.859204,0.64,0.336262,-0.756662,1,16
0.869204,0.64,0.332708,-0.757746,1,16
0.879204,0.64,0.329218,-0.758793,1,16
0.889204,0.64,0.325791,-0.759804,1,16
0.899204,0.64,0.322423,-0.760779,1,16
0.909204,0.64,0.319115,-0.76172,1,16
0.919204,0.64,0.315865,-0.76263,1,16
0.929204,0.64,0.312672,-0.763508,1,16
0.939204,0.64,0.309534,-0.764356,1,16
0.949204,0.64,0.306449,-0.765176,1,16
0.959204,0.64,0.303418,-0.765967,1,16
0.969204,0.64,0.300438,-0.766733,1,16
0.979204,0.64,0.297509,-0.767472,1,16
0.989204,0.64,0.294629,-0.768187,1,16
0.999204,0.64,0.291797,-0.768879,1,16
1.0092,0.64,0.289012,-0.769547,1,16
1.0192,0.64,0.286273,-0.770193,1,16
1.0292,0.64,0.283579,-0.770819,1,16
1.0392,0.64,0.280929,-0.771424,1,16
1.0492,0.64,0.278322,-0.772009,1,16
1.0592,0.64,0.275757,-0.772575,1,16
1.0692,0.64,0.273233,-0.773123,1,16
1.0792,0.64,0.27075,-0.773653,1,16
1.0892,0.64,0.268306,-0.774167,1,16
1.0992,0.64,0.2659,-0.774664,1,16
1.1092,0.64,0.263532,-0.775145,1,16
1.1192,0.64,0.261201,-0.775611,1,16
1.1292,0.64,0.258906,-0.776062,1,16
1.1392,0.64,0.256646,-0.776499,1,16
1.1492,0.64,0.254421,-0.776922,1,16
1.1592,0.64,0.25223,-0.777332,1,16
1.1692,0.64,0.250072,-0.77773,1,16
1.1792,0.64,0.247946,-0.778115,1,16
1.1892,0.64,0.245852,-0.778487,1,16
1.1992,0.64,0.243789,-0.778849,1,16
1.2092,0.64,0.241756,-0.779199,1,16
1.2192,0.64,0.239753,-0.779539,1,16
1.2292,0.64,0.23778,-0.779868,1,16
1.2392,0.64,0.235835,-0.780187,1,16
1.2492,0.64,0.233918,-0.780496,1,16
1.2592,0.64,0.232028,-0.780795,1,16
1.2692,0.64,0.230166,-0.781086,1,16
1.2792,0.64,0.228329,-0.781368,1,16
1.2892,0.64,0.226519,-0.781641,1,16
1.2992,0.64,0.224734,-0.781906,1,16
1.3092,0.64,0.222974,-0.782163,1,16
1.3192,0.64,0.221238,-0.782412,1,16
1.3292,0.64,0.219526,-0.782654,1,16
1.3392,0.64,0.217837,-0.782889,1,16
1.3492,0.64,0.216171,-0.783116,1,16
1.3592,0.64,0.214528,-0.783337,1,16
1.3692,0.64,0.212907,-0.783551,1,16
1.3792,0.64,0.211308,-0.783758,1,16
1.3892,0.64,0.209729,-0.78396,1,16
1.3992,0.64,0.208172,-0.784155,1,16
1.4092,0.64,0.206635,-0.784345,1,16
1.4192,0.64,0.205118,-0.784529,1,16
1.4292,0.64,0.203621,-0.784707,1,16
1.4392,0.64,0.202143,-0.78488,1,16
1.4492,0.64,0.200684,-0.785048,1,16
1.4592,0.64,0.199244,-0.785211,1,16
1.4692,0.64,0.197822,-0.785369,1,16
1.4792,0.64,0.196418,-0.785523,1,16
1.4892,0.64,0.195031,-0.785671,1,16
1.4992,0.64,0.193662,-0.785816,1,16
1.5092,0.64,0.19231,-0.785956,1,16
1.5192,0.64,0.190975,-0.786092,1,16
1.5292,0.64,0.189656,-0.786224,1,16
1.5392,0.64,0.188353,-0.786351,1,16
1.5492,0.64,0.187066,-0.786475,1,16
1.5592,0.64,0.185794,-0.786596,1,16
1.5692,0.64,0.184538,-0.786713,1,16
-1.5708,0.65,0.187267,0.785947,1,16
-1.5608,0.65,0.188537,0.785821,1,16
-1.5508,0.65,0.189822,0.785692,1,16
-1.5408,0.65,0.191122,0.785559,1,16
-1.5308,0.65,0.192439,0.785421,1,16
-1.5208,0.65,0.193772,0.78528,1,16
-1.5108,0.65,0.195121,0.785134,1,16
-1.5008,0.65,0.196487,0.784984,1,16
-1.4908,0.65,0.19787,0.78483,1,16
-1.4808,0.65,0.199271,0.784671,1,16
-1.4708,0.65,0.200689,0.784507,1,16
-1.4608,0.65,0.202126,0.784339,1,16
-1.4508,0.65,0.203581,0.784165,1,16
-1.4408,0.65,0.205054,0.783986,1,16
-1.4308,0.65,0.206547,0.783802,1,16
-1.4208,0.65,0.208059,0.783612,1,16
-1.4108,0.65,0.209591,0.783416,1,16
-1.4008,0.65,0.211143,0.783215,1,16
-1.3908,0.65,0.212716,0.783008,1,16
-1.3808,0.65,0.214309,0.782794,1,16
-1.3708,0.65,0.215924,0.782574,1,16
-1.3608,0.65,0.217561,0.782347,1,16
-1.3508,0.65,0.21922,0.782114,1,16
-1.3408,0.65,0.220901,0.781873,1,16
-1.3308,0.65,0.222606,0.781626,1,16
-1.3208,0.65,0.224334,0.78137,1,16
-1.3108,0.65,0.226085,0.781107,1,16
-1.3008,0.65,0.227862,0.780836,1,16
-1.2908,0.65,0.229663,0.780557,1,16
-1.2808,0.65,0.23149,0.780269,1,16
-1.2708,0.65,0.233343,0.779972,1,16
-1.2608,0.65,0.235222,0.779666,1,16
-1.2508,0.65,0.237128,0.779351,1,16
-1.2408,0.65,0.239061,0.779026,1,16
-1.2308,0.65,0.241023,0.778691,1,16
-1.2208,0.65,0.243014,0.778345,1,16
-1.2108,0.65,0.245033,0.777989,1,16
-1.2008,0.65,0.247083,0.777622,1,16
-1.1908,0.65,0.249163,0.777243,1,16
-1.1808,0.65,0.251274,0.776852,1,16
-1.1708,0.65,0.253417,0.776449,1,16
-1.1608,0.65,0.255593,0.776034,1,16
-1.1508,0.65,0.257801,0.775605,1,16
-1.1408,0.65,0.260044,0.775162,1,16
-1.1308,0.65,0.262321,0.774706,1,16
-1.1208,0.65,0.264633,0.774235,1,16
-1.1108,0.65,0.266982,0.773748,1,16
-1.1008,0.65,0.269367,0.773246,1,16
-1.0908,0.65,0.27179,0.772728,1,16
-1.0808,0.65,0.274252,0.772193,1,16
-1.0708,0.65,0.276753,0.771641,1,16
-1.0608,0.65,0.279294,0.77107,1,16
-1.0508,0.65,0.281877,0.770481,1,16
-1.0408,0.65,0.284501,0.769872,1,16
-1.0308,0.65,0.287169,0.769243,1,16
-1.0208,0.65,0.28988,0.768594,1,16
-1.0108,0.65,0.292636,0.767922,1,16
-1.0008,0.65,0.295438,0.767228,1,16
-0.990796,0.65,0.298288,0.766511,1,16
-0.980796,0.65,0.301185,0.765769,1,16
-0.970796,0.65,0.304131,0.765003,1,16
-0.960796,0.65,0.307128,0.76421,1,16
-0.950796,0.65,0.310176,0.76339,1,16
-0.940796,0.65,0.313277,0.762542,1,16
-0.930796,0.65,0.316431,0.761664,1,16
-0.920796,0.65,0.319641,0.760756,1,16
-0.910796,0.65,0.322907,0.759816,1,16
-0.900796,0.65,0.326231,0.758843,1,16
-0.890796,0.65,0.329613,0.757836,1,16
-0.880796,0.65,0.333056,0.756793,1,16
-0.870796,0.65,0.336561,0.755713,1,16
-0.860796,0.65,0.340128,0.754595,1,16
-0.850796,0.65,0.343761,0.753436,1,16
-0.840796,0.65,0.34746,0.752235,1,16
-0.830796,0.65,0.351226,0.750991,1,16
-0.820796,0.65,0.355061,0.749701,1,16
-0.810796,0.65,0.358968,0.748363,1,16
-0.800796,0.65,0.362947,0.746977,1,16
-0.790796,0.65,0.367,0.745539,1,16
-0.780796,0.65,0.371129,0.744047,1,16
-0.770796,0.65,0.375336,0.742499,1,16
-0.760796,0.65,0.379622,0.740893,1,16
-0.750796,0.65,0.383989,0.739226,1,16
-0.740796,0.65,0.38844,0.737495,1,16
-0.730796,0.65,0.392975,0.735699,1,16
-0.720796,0.65,0.397597,0.733833,1,16
-0.710796,0.65,0.402308,0.731894,1,16
-0.700796,0.65,0.40711,0.72988,1,16
-0.690796,0.65,0.412004,0.727788,1,16
-0.680796,0.65,0.416993,0.725613,1,16
-0.670796,0.65,0.422079,0.723352,1,16
-0.660796,0.65,0.427263,0.721001,1,16
-0.650796,0.65,0.432548,0.718556,1,16
-0.640796,0.65,0.437936,0.716013,1,16
-0.630796,0.65,0.443428,0.713368,1,16
-0.620796,0.65,0.449027,0.710615,1,16
-0.610796,0.65,0.454735,0.707749,1,16
-0.600796,0.65,0.460553,0.704767,1,16
-0.590796,0.65,0.466484,0.701661,1,16
-0.580796,0.65,0.47253,0.698428,1,16
-0.570796,0.65,0.478691,0.69506,1,16
-0.560796,0.65,0.484971,0.691551,1,16
-0.550796,0.65,0.49137,0.687895,1,16
